RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),CategoryVehicle,CategorySpecial,CategoryLocation,Transition,isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds|ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
106632280,6,2,6,3,9.82,0,40,1,106631878/,106633213/,106632280,3,16365800,(106631878:10),(106633213:98),0,0,0,1,1
107579071,6,2,6,1,3.42,0,40,1,106631878/,106631873/,107579071,1,18841945,(106631878:199),(106631873:190),0,256,0,1,1
106631878,6,2,0,3,9.755,0,40,1,106631897/,106632280/107579071/,106631878,1,16365002,(106631897:63),(106632280:168),0,0,0,1,0
106631878,6,2,0,3,9.755,0,40,1,106631897/,106632280/107579071/,106631878,2,16364999,(106631897:62),(106632280:229)(107579071:89),0,0,0,1,0
106631878,6,2,0,3,9.755,0,40,1,106631897/,106632280/107579071/,106631878,3,16365066,(106631897:64),(106632280:232),0,0,0,1,0
106631897,6,2,0,3,9.885,0,40,1,106642096/,106631878/,106631897,1,16365119,(106642096:93),(106631878:202),0,0,0,1,0
106631897,6,2,0,3,9.885,0,40,1,106642096/,106631878/,106631897,2,16365118,(106642096:6),(106631878:199),0,0,0,1,0
106631897,6,2,0,3,9.885,0,40,1,106642096/,106631878/,106631897,3,16365120,(106642096:97),(106631878:10),0,0,0,1,0
106642768,6,2,6,1,3.165,0,40,1,106642116/,106642096/,106642768,1,16401134,(106642116:37),(106642096:97),0,256,0,1,1
106642088,6,2,6,1,3.46,0,40,1,106642457/,106642096/,106642088,1,16399227,(106642457:63),(106642096:97),0,0,0,1,1
106642083,6,2,6,1,3.355,0,40,1,106642128/,106642096/,106642083,1,16399173,(106642128:90),(106642096:93),0,0,0,1,1
106642096,6,2,0,3,9.935,0,40,1,106642083/106642088/106642091/106642768/,106631897/,106642096,1,16399197,(106642083:69)(106642091:113),(106631897:63),0,0,0,1,0
106642096,6,2,0,3,9.935,0,40,1,106642083/106642088/106642091/106642768/,106631897/,106642096,2,16399110,(106642091:64),(106631897:62),0,0,0,1,0
